#timestamp,x,y,z,qw,qx,qy,qz,vx,vy,vz,bgx,bgy,bgz,bax,bay,baz
1535224865484142649,0,0,0,-0.041889177471814267872,0.054925801205772929736,0.99761137381880260477,-2.1735962538904041357e-19,0,0,0,0.00035442750960712043201,-0.00051471355919222808867,-0.00020241471325421777662,0.003205264905688620658,-0.00017647327169874327257,-0.038215884150153200949
1535224865747693650,9.2965338619399530591e-06,5.0297305886523118151e-06,-2.7986779769508077524e-06,-0.041716745844711418389,0.054927978925499852669,0.9976184783930546196,-4.2614715944147502156e-05,-1.1047693731986493043e-06,-6.0079555574100930622e-07,-4.2027669494982926313e-07,0.00039273209076879424815,-0.00040751433145103631035,-0.00022811578360502017993,0.003043682898926708489,-0.00017069739604059423581,-0.036415720674384317868
1535224865977683899,3.8187049766632999524e-05,3.2375983716546982878e-06,-3.6449405900130058694e-06,-0.041789757561596363455,0.054927006289144070239,0.99761547682602336184,-2.3243090013063982699e-05,-4.2970381351928148284e-06,5.8258739568981627796e-07,4.7959903295941930593e-07,0.00047704566277506274801,-0.00038953076482526531425,-0.0002268448717529090075,0.0030737083712300086215,-0.00017133995787056932819,-0.036704835888500278451
1535224866241492799,2.8727236571645077209e-05,1.6553186172530187138e-05,4.590333643685523329e-06,-0.041817651818667589403,0.054926733675578827409,0.99761432307281572296,-1.8002015345231509188e-05,3.9177874883297367226e-07,-1.4392117032293531408e-06,4.8551794389593578433e-07,0.00047703277792526224861,-0.00038524044912680542596,-0.00017555616672540257876,0.0031405546742040262032,-0.00017476384800142974419,-0.037505792248500417763
1535224866505301550,2.2811573486833612568e-05,2.8985715459096895921e-05,-3.1129695202605084381e-05,-0.041844465689403531616,0.054928035889907168843,0.99761312592342787919,-5.0494873810662202365e-05,-5.8786895881801377178e-07,-2.8456392738067598849e-06,5.0604895862911406824e-06,0.0005163225786887094132,-0.00039355070235866661298,-0.00013865511240128999652,0.0031734071265435365508,-0.00018129917953548619573,-0.037821053384107856943
1535224866768851550,3.672476704955295973e-05,2.0058718659803464047e-05,-3.6428056827927723449e-05,-0.041851231617268898344,0.05492879691092186073,0.99761279909073075078,-6.9082514155969549806e-05,-2.1494986058062290867e-06,5.9567070852684783633e-08,1.7348404607641699539e-06,0.00051656633595068013071,-0.00037648886765388365431,-0.00011903110484922261258,0.0031991034554247287612,-0.00018561196661985330126,-0.038143356110480287902
1535224867031621150,4.113680813504275158e-05,6.8679713840063405647e-06,-3.2363570127353112138e-05,-0.041834517954799151085,0.054930081720273464529,0.99761342686288723147,-9.8856363990136713877e-05,6.002150151587413128e-07,-7.146221738212185301e-07,7.5143518620505870068e-07,0.00054416852486521589006,-0.00037785770070018076397,-0.00011097435545877279309,0.0032203437727518022943,-0.00019075640654086679503,-0.038430912370502244568
1535224867295429400,5.6418210242804788207e-05,1.4460577586136468753e-06,-4.6187484109546324599e-05,-0.041830277629712635246,0.054929932566129671678,0.99761361324000763506,-9.5183602634712422886e-05,-1.359402569652511366e-06,9.3441414955903611024e-07,1.0489108219767268211e-06,0.00053514785805120856747,-0.00037776265870179381303,-0.00012683283953795641483,0.0032088425854448943304,-0.00019113986233255272321,-0.038323660913644606862
1535224867558979899,4.9190646796109145655e-05,3.9365298729117499351e-06,-3.4788976190030048872e-05,-0.041841218121718072587,0.054930179486828031865,0.99761314021380542716,-0.00010158930013579525135,-3.3646469528196077184e-07,-9.0008538045690394958e-07,1.9423436122770892931e-07,0.00055674562285453442489,-0.00034947143270976343534,-0.00010272631847844908976,0.0032317440103335260716,-0.00019301683799247002166,-0.038582281438344447067
1535224867790009550,4.964159836103268649e-05,-4.6632505965283705058e-06,-4.0772031535351677079e-05,-0.041825526700494344845,0.054929482832056009123,0.99761383820147897517,-8.4029414247797988265e-05,2.181635935176126119e-06,3.1494776808493364639e-06,-2.2113967805009347375e-06,0.00057003731127179687547,-0.00033692926534908637128,-0.00010644806009100348388,0.0031975649675505340118,-0.00018659134139153822434,-0.038200608513435430069
1535224868052779100,3.1927911409034825658e-05,-1.2771346660244553952e-05,-3.7667419355570820995e-05,-0.041813827780277194879,0.054929843508389177009,0.99761430807055251346,-9.1822753338817464114e-05,3.5856437002820015607e-06,-1.4052416247067921543e-07,-1.101354541772122525e-06,0.00056900565365249566006,-0.00034684454358787253792,-9.349531516674204081e-05,0.0031867714308346328615,-0.00018428556653993084205,-0.038100378810577824329
1535224868316329649,3.4210539382064951766e-05,3.4248632030433185909e-06,-4.2000032391826896093e-05,-0.041806319118405141366,0.054930443282304966535,0.99761458834903504744,-0.00010581004181094860218,6.7372680854051528176e-07,-4.0240852131666424857e-06,4.0293610653363191127e-07,0.00056960051908659518113,-0.00033953072755850665634,-9.8023695928188997765e-05,0.003183886405685851153,-0.00018696568265845901389,-0.038084040828954356106
1535224868580140449,3.2319401502339344101e-05,1.240013481719675015e-05,-3.3052586590311786876e-05,-0.041813604638846951778,0.054930137607922015219,0.99761430055307942499,-9.8901320911767761366e-05,-8.7153044403120039779e-07,8.4495768788348489531e-08,-3.024896051711904732e-06,0.00056678874950429167408,-0.00032705654853361907416,-0.00010035578453081679998,0.0031654589854851044456,-0.00018642403669546798312,-0.037861703903296031748
